date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:23	1444/1444	---MCZ	404	error ('Not%20Found')	text/html	etag:1572898208-ssl-df	https://www.valleyconstructionsupply.com/robots.txt		(from )
11:29:24	68378/68378	---MCZ	200	added ('OK')	text/html	etag:%22c484c04eaeee1ff943efb38d61a1f23e-ssl-df%22	https://www.valleyconstructionsupply.com/	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/index.html	(from )
11:29:24	11507/11507	---M--	200	added ('OK')	image/png	etag:%223f3a43f56d6479dbd632faa10674be8d-ssl%22	https://www.valleyconstructionsupply.com/apple-touch-icon.png	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/apple-touch-icon.png	(from https://www.valleyconstructionsupply.com/)
11:29:24	2022/2022	---M--	200	added ('OK')	image/png	etag:%22bb29e2879753e453a331612490f39b3d-ssl%22	https://www.valleyconstructionsupply.com/favicon-32x32.png?v1	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/favicon-32x326654.png	(from https://www.valleyconstructionsupply.com/)
11:29:25	1451/1451	---M--	200	added ('OK')	image/png	etag:%2271a48fb08d52756098a9b6bc67834609-ssl%22	https://www.valleyconstructionsupply.com/favicon-16x16.png?v1	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/favicon-16x166654.png	(from https://www.valleyconstructionsupply.com/)
11:29:25	426/426	---M--	200	added ('OK')	application/octet-stream	etag:%22b0de1119ebe053876b1b758141e68cd5-ssl%22	https://www.valleyconstructionsupply.com/site.webmanifest	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/site.webmanifest	(from https://www.valleyconstructionsupply.com/)
11:29:26	3688/3688	---MCZ	200	added ('OK')	image/svg+xml	etag:%2258ecbcddeaaf1c7af42f75a87ba2a96b-ssl-df%22	https://www.valleyconstructionsupply.com/safari-pinned-tab.svg	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/safari-pinned-tab.svg	(from https://www.valleyconstructionsupply.com/)
11:29:27	96550/96550	---M--	200	added ('OK')	image/webp	etag:%2291d3b9445145df645a26bb911dddfd8a-ssl%22	https://www.valleyconstructionsupply.com/images/landing-m.webp	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/images/landing-m.webp	(from https://www.valleyconstructionsupply.com/)
11:29:27	7884/7884	---M--	200	added ('OK')	font/woff2	etag:%22e0b9182f22c1abc01b5eef36a9eb1fa2-ssl%22	https://www.valleyconstructionsupply.com/fonts/poppins-v19-latin-regular.woff2	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/fonts/poppins-v19-latin-regular.woff2	(from https://www.valleyconstructionsupply.com/)
11:29:27	15724/15724	---M--	200	added ('OK')	font/woff2	etag:%229dc089e67a2c81e46a351ac5c4c3bb5f-ssl%22	https://www.valleyconstructionsupply.com/fonts/roboto-v29-latin-900.woff2	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/fonts/roboto-v29-latin-900.woff2	(from https://www.valleyconstructionsupply.com/)
11:29:28	39234/39234	---MCZ	200	added ('OK')	text/css	etag:%22ffe07d93711132e0c345d0ab61cd9c29-ssl-df%22	https://www.valleyconstructionsupply.com/css/root-styles.css	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/css/root-styles.css	(from https://www.valleyconstructionsupply.com/)
11:29:28	60095/60095	---MCZ	200	added ('OK')	text/css	etag:%228df55a001711c39377a625ee8cd13151-ssl-df%22	https://www.valleyconstructionsupply.com/css/style.css	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/css/style.css	(from https://www.valleyconstructionsupply.com/)
11:29:29	6490/6490	---MCZ	200	added ('OK')	text/css	etag:%2234fdee9e01ead1088ed5cc5545b320ad-ssl-df%22	https://www.valleyconstructionsupply.com/css/hamburgers.css	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/css/hamburgers.css	(from https://www.valleyconstructionsupply.com/)
11:29:29	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/My%20Web%20Sites/valleyconstruction/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://www.valleyconstructionsupply.com/)
11:29:30	11024/11024	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2002%20Aug%202022%2004:29:29%20GMT	https://kit.fontawesome.com/4f8f1d146c.js	C:/My%20Web%20Sites/valleyconstruction/kit.fontawesome.com/4f8f1d146c.js	(from https://www.valleyconstructionsupply.com/)
11:29:31	42511/42511	---M--	200	added ('OK')	image/png	etag:86ed9875572c4cf796cfd5c510402cf50d48b01f	https://d33wubrfki0l68.cloudfront.net/003187521ace13be4da421cba6722e220275221c/f2f94/images/vcs-black.png	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/003187521ace13be4da421cba6722e220275221c/f2f94/images/vcs-black.png	(from https://www.valleyconstructionsupply.com/)
11:29:31	44593/44593	---M--	200	added ('OK')	image/png	etag:27a6746d5b3149a3e2787a3647f368bf0af28ec9	https://d33wubrfki0l68.cloudfront.net/3cc3c658a4e8cf7c2326322fbc464df0968f410c/ad83c/images/current-logo.png	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/3cc3c658a4e8cf7c2326322fbc464df0968f410c/ad83c/images/current-logo.png	(from https://www.valleyconstructionsupply.com/)
11:29:32	33649/33649	---MCZ	200	added ('OK')	text/html	etag:%2280bfd702cf8f04be4d309e89a8e775ad-ssl-df%22	https://www.valleyconstructionsupply.com/html/about	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/about.html	(from https://www.valleyconstructionsupply.com/)
11:29:32	117408/117408	---MCZ	200	added ('OK')	text/html	etag:%225161c5fcffaf180731379b9b4bb69053-ssl-df%22	https://www.valleyconstructionsupply.com/html/services	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/services.html	(from https://www.valleyconstructionsupply.com/)
11:29:34	79177/79177	---MCZ	200	added ('OK')	text/html	etag:%229aff34b88c516deb6b651f727d4fcf99-ssl-df%22	https://www.valleyconstructionsupply.com/html/rebar-fabrication	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/rebar-fabrication.html	(from https://www.valleyconstructionsupply.com/)
11:29:34	70288/70288	---MCZ	200	added ('OK')	text/html	etag:%22a9013182db2754937d1426ae08ebafef-ssl-df%22	https://www.valleyconstructionsupply.com/html/concrete	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/concrete.html	(from https://www.valleyconstructionsupply.com/)
11:29:35	28598/28598	---MCZ	200	added ('OK')	text/html	etag:%22064d5d9d67035f3c0776d852a7deedf6-ssl-df%22	https://www.valleyconstructionsupply.com/html/materials	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/materials.html	(from https://www.valleyconstructionsupply.com/)
11:29:36	50179/50179	---MCZ	200	added ('OK')	text/html	etag:%223ab4fa6a1c5d7beebdec1d2da3ac8c51-ssl-df%22	https://www.valleyconstructionsupply.com/html/simpson-strong-tie	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/simpson-strong-tie.html	(from https://www.valleyconstructionsupply.com/)
11:29:36	85454/85454	---MCZ	200	added ('OK')	text/html	etag:%2281b08f35502d331d1bdc8f71aee861fe-ssl-df%22	https://www.valleyconstructionsupply.com/html/nds	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/nds.html	(from https://www.valleyconstructionsupply.com/)
11:29:37	65121/65121	---MCZ	200	added ('OK')	text/html	etag:%2242bc85a6f89887826aaf88fd27f611f4-ssl-df%22	https://www.valleyconstructionsupply.com/html/boman-kemp	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/boman-kemp.html	(from https://www.valleyconstructionsupply.com/)
11:29:38	25423/25423	---MCZ	200	added ('OK')	text/html	etag:%22dfc55a013237263ec857927c550e4c2f-ssl-df%22	https://www.valleyconstructionsupply.com/html/promotions	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/promotions.html	(from https://www.valleyconstructionsupply.com/)
11:29:38	24326/24326	---MCZ	200	added ('OK')	text/html	etag:%22e487142f1914e0115df15d826208e24a-ssl-df%22	https://www.valleyconstructionsupply.com/html/education	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/education.html	(from https://www.valleyconstructionsupply.com/)
11:29:39	25230/25230	---MCZ	200	added ('OK')	text/html	etag:%2204930c1b771f3a3b082c6cda21c39826-ssl-df%22	https://www.valleyconstructionsupply.com/html/contact	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/contact.html	(from https://www.valleyconstructionsupply.com/)
11:29:40	21344/21344	---MCZ	200	added ('OK')	text/html	etag:%22ada7b86bd583f4d4a4dd28eee0e7fbc6-ssl-df%22	https://www.valleyconstructionsupply.com/html/jobs	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/jobs.html	(from https://www.valleyconstructionsupply.com/)
11:29:40	20627/20627	---MCZ	200	added ('OK')	text/html	etag:%2267711c3698d6337d8b0d8d0d23ee8bbd-ssl-df%22	https://www.valleyconstructionsupply.com/html/apply	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/apply.html	(from https://www.valleyconstructionsupply.com/)
11:29:41	48255/48255	---MCZ	200	added ('OK')	text/html	etag:%228ad9a911f0d09aece6f959f7e2531376-ssl-df%22	https://www.valleyconstructionsupply.com/html/nds-residential-drainage-products	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/nds-residential-drainage-products.html	(from https://www.valleyconstructionsupply.com/)
11:29:42	47532/47532	---MCZ	200	added ('OK')	text/html	etag:%229c279b677a9836c49c0df8bc5de69b18-ssl-df%22	https://www.valleyconstructionsupply.com/html/nds-commercial-products	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/nds-commercial-products.html	(from https://www.valleyconstructionsupply.com/)
11:29:42	25230/25230	---MCZ	200	added ('OK')	text/html	etag:%2204930c1b771f3a3b082c6cda21c39826-ssl-df%22	https://www.valleyconstructionsupply.com/html/contact.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/contact-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:43	25423/25423	---MCZ	200	added ('OK')	text/html	etag:%22dfc55a013237263ec857927c550e4c2f-ssl-df%22	https://www.valleyconstructionsupply.com/html/promotions.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/promotions-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:43	28598/28598	---MCZ	200	added ('OK')	text/html	etag:%22064d5d9d67035f3c0776d852a7deedf6-ssl-df%22	https://www.valleyconstructionsupply.com/html/materials.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/materials-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:44	79177/79177	---MCZ	200	added ('OK')	text/html	etag:%229aff34b88c516deb6b651f727d4fcf99-ssl-df%22	https://www.valleyconstructionsupply.com/html/rebar-fabrication.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/rebar-fabrication-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:44	18718/18718	---M--	200	added ('OK')	image/jpeg	etag:2c3a9da97252324dbc4ed4a3732b2d305616676d	https://d33wubrfki0l68.cloudfront.net/a4cc3928d4dd622cde96af98dd74d6d150368ac7/fdeee/images/worker.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/a4cc3928d4dd622cde96af98dd74d6d150368ac7/fdeee/images/worker.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:45	33649/33649	---MCZ	200	added ('OK')	text/html	etag:%2280bfd702cf8f04be4d309e89a8e775ad-ssl-df%22	https://www.valleyconstructionsupply.com/html/about.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/about-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:45	50179/50179	---MCZ	200	added ('OK')	text/html	etag:%223ab4fa6a1c5d7beebdec1d2da3ac8c51-ssl-df%22	https://www.valleyconstructionsupply.com/html/simpson-strong-tie.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/simpson-strong-tie-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:46	85454/85454	---MCZ	200	added ('OK')	text/html	etag:%2281b08f35502d331d1bdc8f71aee861fe-ssl-df%22	https://www.valleyconstructionsupply.com/html/nds.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/nds-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:46	65121/65121	---MCZ	200	added ('OK')	text/html	etag:%2242bc85a6f89887826aaf88fd27f611f4-ssl-df%22	https://www.valleyconstructionsupply.com/html/boman-kemp.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/boman-kemp-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:46	25803/25803	---M--	200	added ('OK')	image/jpeg	etag:198c5a551482b4f2ea121f3c78de88abcdb27632	https://d33wubrfki0l68.cloudfront.net/83fcab1c38f9cc504bd790b38f2f2a70bd9d3d58/1b124/images/seismic.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/83fcab1c38f9cc504bd790b38f2f2a70bd9d3d58/1b124/images/seismic.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:46	40450/40450	---M--	200	added ('OK')	image/jpeg	etag:d79311d5a1ba08f9013da1a7f7f0c4fffb454131	https://d33wubrfki0l68.cloudfront.net/d1ac91700c459001d4a8b434bbbe6064739bef1e/155d4/images/net-zero.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/d1ac91700c459001d4a8b434bbbe6064739bef1e/155d4/images/net-zero.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:46	46878/46878	---M--	200	added ('OK')	image/jpeg	etag:9fcadd8a96b8ce8fca36f8f8710f0a30355f0f5a	https://d33wubrfki0l68.cloudfront.net/5d5f69290d46f8c9d578db44f91f0ebc38952a12/dcb9b/images/green-building.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/5d5f69290d46f8c9d578db44f91f0ebc38952a12/dcb9b/images/green-building.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:47	31444/31444	---M--	200	added ('OK')	image/jpeg	etag:cb52cd15644fd821889fe9526270f11b6f526df4	https://d33wubrfki0l68.cloudfront.net/ea21de291f1d2193e7397e0a2a3fb1a57088131e/fff1f/images/valley-exterior.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/ea21de291f1d2193e7397e0a2a3fb1a57088131e/fff1f/images/valley-exterior.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:48	117408/117408	---MCZ	200	added ('OK')	text/html	etag:%225161c5fcffaf180731379b9b4bb69053-ssl-df%22	https://www.valleyconstructionsupply.com/html/services.html	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/html/services-2.html	(from https://www.valleyconstructionsupply.com/)
11:29:48	28262/28262	---M--	200	added ('OK')	image/png	etag:01e441895a93deb0d74ee9361cb7c50a86cbc0ea	https://d33wubrfki0l68.cloudfront.net/054c9d469fc0b02198ae35561a2a112698f1a7e0/2ab58/images/wey.png	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/054c9d469fc0b02198ae35561a2a112698f1a7e0/2ab58/images/wey.png	(from https://www.valleyconstructionsupply.com/)
11:29:48	28766/28766	---M--	200	added ('OK')	image/png	etag:%22875fd3ec051003fd5f135f835298574f-ssl%22	https://www.valleyconstructionsupply.com/images/KW%20Logo_Standard.png	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/images/KW%20Logo_Standard.png	(from https://www.valleyconstructionsupply.com/)
11:29:48	10514/10514	---M--	200	added ('OK')	image/jpeg	etag:3d04345c3db9fdfc053e7f5bb05077e82cc4dbe9	https://d33wubrfki0l68.cloudfront.net/9011059c6da1659d89a70d596cf62b1cfec07f64/c278f/images/strong-tie.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/9011059c6da1659d89a70d596cf62b1cfec07f64/c278f/images/strong-tie.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:49	5530/5530	---M--	200	added ('OK')	image/jpeg	etag:da19594a8f691ce1b5e1186d8960485097aa828a	https://d33wubrfki0l68.cloudfront.net/30b1d5728e06c099ffc3671e7563b6aa875668d4/612b0/images/insulfoam.jpg	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/30b1d5728e06c099ffc3671e7563b6aa875668d4/612b0/images/insulfoam.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:49	4120/4120	---M--	200	added ('OK')	image/png	etag:5aa82624f2f8a521c7762bd46cb089e89e388bca	https://d33wubrfki0l68.cloudfront.net/20f65a4efc6c5eb37352458da650539814224e1d/228e1/images/advantech-big.png	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/20f65a4efc6c5eb37352458da650539814224e1d/228e1/images/advantech-big.png	(from https://www.valleyconstructionsupply.com/)
11:29:49	78688/78688	---M--	200	added ('OK')	image/png	etag:1b65bfef24bd859486b5b99c1c78d51a730ec830	https://d33wubrfki0l68.cloudfront.net/e4b67b3b585d56e81f15ad35606f0b43267e8aaf/f88c0/images/superanchor.png	C:/My%20Web%20Sites/valleyconstruction/d33wubrfki0l68.cloudfront.net/e4b67b3b585d56e81f15ad35606f0b43267e8aaf/f88c0/images/superanchor.png	(from https://www.valleyconstructionsupply.com/)
11:29:50	88544/88544	---M--	200	added ('OK')	image/jpeg	etag:%22e7b2a56881063a751bcec17e07aa45d3-ssl%22	https://www.valleyconstructionsupply.com/images/Gene%20Gierek-copy.jpg	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/images/Gene%20Gierek-copy.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:50	97744/97744	---M--	200	added ('OK')	image/jpeg	etag:%22b5e93d9e313a904a81857129a7967dda-ssl%22	https://www.valleyconstructionsupply.com/images/Gus%20Laramore-copy.jpg	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/images/Gus%20Laramore-copy.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:50	122292/122292	---M--	200	added ('OK')	image/jpeg	etag:%2200c885c42f191d9c03a1a7223e7e4fae-ssl%22	https://www.valleyconstructionsupply.com/images/Jeff%20Buxton-copy.jpg	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/images/Jeff%20Buxton-copy.jpg	(from https://www.valleyconstructionsupply.com/)
11:29:51	88183/88183	---M--	200	added ('OK')	image/jpeg	etag:%224864cfabe8bc303bfc3c72b83bd803c8-ssl%22	https://www.valleyconstructionsupply.com/images/Joe%20Garcia-copy.jpg	C:/My%20Web%20Sites/valleyconstruction/www.valleyconstructionsupply.com/images/Joe%20Garcia-copy.jpg	(from https://www.valleyconstructionsupply.com/)
